frame,u,v,conf,cls,w_px,h_px,angle_deg,colour_b,colour_g,colour_r
2180,1102.5701904296875,756.66064453125,0.49215495586395264,10,22.06747055053711,50.517127990722656,0.07409870793327171,36.0,29.0,27.0
2180,995.6795349121094,675.3781890869141,0.48512303829193115,10,20.791223526000977,51.72015380859375,1.4517939539615279,143.0,127.0,110.5
2180,1143.967056274414,579.5334167480469,0.3339739739894867,9,57.95833969116211,22.412025451660156,88.69922029780592,148.5,125.0,104.0
2180,1064.7604370117188,626.8840942382812,0.264968603849411,10,18.50535011291504,27.198190689086914,-0.1561072551730942,43.0,32.0,28.0
2181,1057.0107421875,773.2844543457031,0.8440231680870056,9,27.4635009765625,85.38348388671875,1.0569727345548252,213.0,204.0,196.0
2181,1181.6167297363281,676.3106384277344,0.8297820687294006,9,54.04198455810547,20.858264923095703,85.44955972468642,198.5,183.5,169.0
2181,934.6489562988281,629.8841705322266,0.8227839469909668,9,22.98748779296875,58.07270812988281,3.262596311077266,225.0,216.0,206.5
2181,1144.4587707519531,685.3494110107422,0.8190976977348328,9,22.45751190185547,62.740901947021484,-0.3407854050877633,219.0,210.0,198.0
2181,1756.1268310546875,508.56861114501953,0.8167479038238525,10,44.933738708496094,20.796382904052734,16.543640245308836,174.5,151.5,126.5
2181,1104.0513305664062,679.2606048583984,0.8150056600570679,9,21.280017852783203,56.619140625,1.2765705734467283,216.0,200.5,188.0
2181,962.2569580078125,687.5098876953125,0.814983069896698,9,20.819063186645508,55.33162307739258,3.063313375767685,221.5,210.5,202.0
2181,1248.9204711914062,814.6698608398438,0.8077234029769897,9,63.770748138427734,26.51413345336914,87.25796842066319,199.5,179.0,160.0
2181,1286.8559265136719,816.656494140625,0.7993220686912537,9,65.28547668457031,23.28308868408203,87.40555514824882,184.0,163.5,147.5
2181,1737.8423767089844,462.50223541259766,0.7798683643341064,10,22.693620681762695,50.99101257324219,73.09968978071127,204.5,197.0,182.5
2181,897.9248046875,642.6870880126953,0.7770025134086609,9,22.000444412231445,51.26959228515625,1.5834206638909594,215.5,207.0,198.5
2181,965.5220031738281,611.2066650390625,0.776497483253479,9,19.58973503112793,51.45329666137695,4.454972103120599,213.0,194.0,185.5
2181,926.7366638183594,707.9830627441406,0.7526771426200867,9,20.480846405029297,49.00233459472656,2.4859732800389627,223.0,211.0,196.0
2181,1002.8111877441406,602.0862121582031,0.7031202912330627,10,20.04328727722168,47.31488800048828,3.5807706417219665,75.0,64.0,56.0
2181,898.2503356933594,627.8287353515625,0.6524399518966675,9,21.99504280090332,24.351383209228516,1.0097176438952689,134.5,122.5,120.5
2181,1216.4996795654297,673.4946899414062,0.6052188277244568,9,45.62373352050781,19.685962677001953,85.41420666554244,204.5,193.0,183.5
2181,1280.9906921386719,894.0539855957031,0.589693546295166,9,20.77436637878418,61.65907287597656,0.7228875315994329,195.0,181.0,168.0
2181,999.63427734375,676.1106872558594,0.5845634937286377,10,21.186246871948242,52.28898620605469,1.3107955841606045,144.0,128.0,111.0
2181,1105.7825927734375,756.5323791503906,0.5028201937675476,10,23.324710845947266,51.859275817871094,0.8447134536784249,36.0,29.0,27.0
2181,958.7864990234375,533.6015777587891,0.40024128556251526,9,50.85662078857422,21.85736846923828,68.26049392356806,104.0,86.0,72.0
2181,1102.1685791015625,583.5477600097656,0.37521716952323914,10,23.88884925842285,55.928245544433594,1.5277005142505242,37.0,27.0,23.0
2181,1288.5128803253174,697.4936828613281,0.35546213388442993,10,14.485308647155762,32.76225662231445,1.2694788093758453,153.5,138.0,132.5
2182,1060.203125,773.5037841796875,0.8456421494483948,9,26.684886932373047,87.230224609375,0.6378722203611371,212.0,203.0,195.0
2182,1252.804916381836,815.6666870117188,0.8182322382926941,9,64.65972137451172,27.445449829101562,87.44784767958954,202.0,185.0,169.0
2182,965.8966979980469,687.6295471191406,0.8078644871711731,9,21.233901977539062,54.46623229980469,2.7107264176503447,221.0,209.0,200.0
2182,1185.285140991211,675.9349822998047,0.7976608872413635,9,54.436546325683594,21.95184326171875,85.88678062402644,175.5,153.0,139.0
2182,1108.7518463134766,680.1109161376953,0.7974998354911804,9,21.243928909301758,55.32926940917969,-0.023665131380533076,216.0,201.5,190.0
2182,1289.9705200195312,816.4936218261719,0.794272780418396,9,66.90625762939453,24.94771957397461,87.11111252331874,177.0,156.5,138.5
2182,1148.4474792480469,686.8069305419922,0.789703369140625,9,21.86385154724121,61.095008850097656,-0.3372153772663887,219.5,211.0,200.0
2182,1760.4483337402344,509.31427001953125,0.7841996550559998,10,48.00001525878906,20.929405212402344,15.266382917685403,176.5,153.0,127.0
2182,937.9351806640625,630.5404510498047,0.7488921284675598,9,23.625791549682617,58.262184143066406,3.4176226087729265,224.0,213.0,205.5
2182,969.00830078125,612.0277709960938,0.7416950464248657,9,19.25625228881836,52.789634704589844,4.446432232223968,212.0,196.0,188.0
2182,1006.3293762207031,602.5889587402344,0.7210968732833862,10,20.665416717529297,47.93842697143555,3.434418470828811,74.0,63.0,56.0
2182,1740.3174743652344,463.5750560760498,0.7107961773872375,10,22.771242141723633,52.762977600097656,73.52132418836533,200.0,191.0,175.0
2182,902.0975341796875,643.9158325195312,0.7091324329376221,9,21.960662841796875,52.04511260986328,1.7436719495799735,217.0,210.0,200.5
2182,930.4587097167969,708.0104675292969,0.7032472491264343,9,21.137025833129883,49.0921630859375,2.8741587572235865,220.0,206.5,191.0
2182,1220.7521362304688,674.0400238037109,0.6964964270591736,9,44.4071044921875,18.904281616210938,85.0512640734263,205.0,193.0,185.0
2182,901.7976684570312,628.7732543945312,0.6733751893043518,9,21.464618682861328,23.072206497192383,2.1421515890608642,126.0,112.0,110.0
2182,1003.9384155273438,677.2458801269531,0.673335611820221,10,21.13582420349121,53.026939392089844,1.5488469933642952,149.0,133.0,117.0
2182,962.4269104003906,534.432861328125,0.5691801905632019,9,51.23965072631836,20.648714065551758,67.29944532621225,105.5,86.5,73.0
2182,1151.574951171875,581.3651885986328,0.5423144102096558,9,58.61321258544922,23.02027130126953,87.92696495929843,149.0,125.0,104.0
2182,1106.9788818359375,584.1945037841797,0.4931130111217499,10,24.572818756103516,53.85926818847656,1.2287628777946356,37.0,29.0,23.0
2182,1285.3799438476562,893.9973449707031,0.46742716431617737,9,22.26028823852539,60.442779541015625,0.07976353609679071,193.0,180.0,167.5
2182,1071.6856689453125,626.0051879882812,0.4404328465461731,10,19.924400329589844,29.51380157470703,1.0664570925476227,50.0,40.0,32.0
2182,1110.2393188476562,757.6769409179688,0.28602278232574463,10,22.237550735473633,49.33815383911133,0.47828079497896947,36.0,29.0,27.0
2182,1130.1038208007812,579.662109375,0.2653041183948517,10,18.2398738861084,45.58123779296875,-0.07551223025624039,97.0,70.0,51.0
2182,1072.128173828125,638.4185485839844,0.2508087456226349,10,21.27729034423828,52.11383056640625,0.9676176385117797,39.0,28.0,23.0
2183,1064.4109497070312,773.7024230957031,0.8411465287208557,9,27.957874298095703,87.81805419921875,0.7114559827238001,212.0,203.0,192.0
2183,1189.275650024414,676.6925506591797,0.8380182385444641,9,52.94713592529297,21.115406036376953,85.37194828514757,184.5,163.5,141.5
2183,1256.4865112304688,815.8847045898438,0.8358488082885742,9,64.74547576904297,26.346389770507812,87.37992144829377,195.5,172.5,155.0
2183,1111.5073852539062,680.4945220947266,0.8224043250083923,9,21.716215133666992,56.58833312988281,1.0953819831872746,213.5,197.5,182.5
2183,969.7098693847656,688.5824279785156,0.8132926821708679,9,21.147441864013672,55.335227966308594,3.0794979358928534,221.0,208.5,201.0
2183,1294.1751098632812,818.1762390136719,0.8113572001457214,9,65.73292541503906,23.819622039794922,87.75561600359032,183.0,161.0,143.0
2183,1151.351577758789,685.8952026367188,0.8047038316726685,9,22.21355438232422,60.858673095703125,-0.8392766230990947,217.0,204.0,189.0
2183,941.907470703125,631.6936645507812,0.8044371008872986,9,23.31330108642578,56.93696594238281,3.4068025219105684,225.0,215.0,209.0
2183,973.0964050292969,611.457763671875,0.7747626900672913,9,18.729129791259766,48.676719665527344,4.543726569403507,211.0,194.0,183.5
2183,905.2178344726562,643.2055969238281,0.7709263563156128,9,22.38449478149414,50.741790771484375,2.128686938329242,216.0,206.0,198.0
2183,934.3125915527344,708.8071899414062,0.7659738063812256,9,20.30462646484375,47.81012725830078,2.7398926060667685,222.0,209.0,193.0
2183,1764.0804748535156,509.8661117553711,0.7596635818481445,10,47.37557601928711,21.07006072998047,16.678695283314788,176.0,151.0,126.0
2183,1746.4169616699219,463.47517013549805,0.7482321262359619,10,23.192829132080078,51.67658996582031,73.85580538221002,207.0,201.0,185.5
2183,1009.629150390625,602.5015563964844,0.7285580635070801,10,20.32535171508789,48.215484619140625,2.6250833159777893,74.0,62.0,55.5
2183,1007.07763671875,677.8410186767578,0.7050987482070923,10,21.777442932128906,53.525367736816406,1.8937147705024635,147.0,131.5,115.5
2183,905.4911499023438,628.8904418945312,0.677260160446167,9,21.688859939575195,23.618600845336914,2.8870441225362273,143.5,130.0,125.0
2183,1224.27685546875,674.3576354980469,0.656689465045929,9,45.47793960571289,19.184001922607422,85.1751022332678,201.5,189.5,180.5
2183,1288.7223205566406,894.9153137207031,0.6291311383247375,9,22.90239143371582,62.142967224121094,0.9043658179292303,191.0,180.5,165.5
2183,1113.8762817382812,757.3740844726562,0.5647867918014526,10,22.745376586914062,50.73774337768555,1.532394348314204,35.0,29.0,25.0
2183,967.2289733886719,535.8162078857422,0.4760803282260895,9,49.31416320800781,20.4678955078125,67.9812621299196,107.0,88.0,74.0
2183,1307.7493419647217,630.7310333251953,0.38291046023368835,10,12.83503532409668,26.76976776123047,2.4762637392469666,164.0,159.0,150.0
2183,1076.439697265625,625.6058959960938,0.2921057939529419,10,20.21560287475586,30.692739486694336,1.9888420167244045,52.0,41.0,32.0
2183,1155.3566131591797,581.8308258056641,0.27332544326782227,9,58.28929138183594,23.52020263671875,87.0114532331391,148.0,124.0,102.0
2184,1068.0244750976562,775.4407958984375,0.8378208875656128,9,27.884721755981445,85.97596740722656,0.7586521096409121,211.0,203.0,192.0
2184,974.0224304199219,688.550048828125,0.8321713805198669,9,21.01409149169922,55.11634826660156,2.456388529092464,222.0,209.0,200.0
2184,1193.0603332519531,676.2953033447266,0.8272002339363098,9,53.528385162353516,21.589733123779297,86.04480388066386,176.0,152.0,134.0
2184,1156.6145477294922,686.7053070068359,0.824479341506958,9,22.84698486328125,60.52099609375,-0.1351082387762867,219.0,207.0,195.0
2184,1116.2358856201172,680.7743835449219,0.8176280856132507,9,21.029264450073242,56.752159118652344,0.5477071065712104,215.0,201.0,188.0
2184,1260.6969757080078,816.2693176269531,0.8076503872871399,9,64.54986572265625,27.324626922607422,87.36697140962742,199.0,176.0,160.0
2184,1298.540283203125,818.1439208984375,0.7979846596717834,9,64.58634948730469,24.526256561279297,87.47184896433296,181.0,160.5,143.5
2184,909.8199462890625,645.3756866455078,0.7882062792778015,9,22.498197555541992,52.646812438964844,2.332250481257717,219.0,211.0,203.5
2184,1768.035888671875,509.7149429321289,0.781383752822876,10,46.74396514892578,20.95425033569336,16.257764385145244,178.0,153.0,128.5
2184,938.5326538085938,709.2894897460938,0.7771334052085876,9,20.636764526367188,48.728031158447266,3.197649109476673,219.0,203.0,187.5
2184,945.3223266601562,631.8182678222656,0.7637819051742554,9,24.1312198638916,57.775604248046875,2.5167597173925604,225.0,215.0,207.0
2184,1750.1955871582031,463.3547077178955,0.7453346252441406,10,22.60047149658203,53.54884338378906,74.9999440304572,210.0,203.0,189.0
2184,976.5105285644531,611.5784912109375,0.7407020926475525,9,19.810985565185547,49.43651580810547,2.864942697599124,208.0,190.5,181.0
2184,1293.5477905273438,894.4739685058594,0.7351316809654236,9,21.60327911376953,59.92382049560547,0.04138112130323877,190.0,176.0,161.5
2184,1228.6095886230469,674.8750610351562,0.6691159009933472,9,44.37126922607422,18.983959197998047,85.22118551959788,203.0,192.0,183.0
2184,1013.5811462402344,603.3502349853516,0.6477882266044617,10,20.36567497253418,46.23015213012695,3.6405356507332245,72.0,60.0,54.0
2184,910.0712890625,628.4666137695312,0.6334501504898071,9,22.276586532592773,23.44124984741211,2.0945210514403687,142.0,128.0,124.5
2184,1148.0728149414062,684.8721618652344,0.5191863179206848,9,8.551488876342773,62.01344299316406,0.049465300521343465,114.0,94.0,78.0
2184,970.2007751464844,535.9603881835938,0.5132317543029785,9,51.98314666748047,21.030851364135742,66.45466703909756,106.0,87.0,74.0
2184,1010.6470336914062,678.4880828857422,0.4643701910972595,10,20.921337127685547,53.10810089111328,0.8476478203397387,144.0,130.0,113.0
2184,1114.0538330078125,585.8834991455078,0.46171826124191284,10,24.799400329589844,53.770225524902344,0.9028691527273514,37.0,29.0,23.0
2184,1158.9628601074219,581.9038848876953,0.4513777494430542,9,57.03725814819336,23.030990600585938,88.04914338317161,148.0,124.0,101.0
2184,1117.8954772949219,758.4593811035156,0.40419071912765503,9,23.579282760620117,50.810546875,0.37233354193594975,35.0,29.0,25.0
2184,1311.7923278808594,630.2844696044922,0.3609922528266907,10,13.628907203674316,27.76006317138672,2.852663511575322,157.5,146.0,133.0
2184,1080.5454711914062,627.1659545898438,0.2969888746738434,10,19.88412094116211,29.379676818847656,1.5332955063978224,50.0,41.0,31.0
2185,1197.6841430664062,676.9653930664062,0.8371272683143616,9,54.038612365722656,21.00503158569336,84.7691704305156,203.0,185.0,170.0
2185,1073.69287109375,774.7147216796875,0.8359338641166687,9,28.355880737304688,86.85403442382812,0.08181810902596211,213.0,204.0,193.0
2185,1304.2387390136719,815.7752685546875,0.8264948725700378,9,64.44076538085938,23.61375617980957,86.76922740441375,181.0,161.0,144.0
2185,949.6610412597656,632.7949676513672,0.8137785196304321,9,22.816118240356445,56.279022216796875,2.7597035697543904,225.0,214.0,206.0
2185,1119.8397216796875,679.9572906494141,0.810361385345459,9,21.08238983154297,56.520835876464844,0.7028085363477408,213.0,197.0,184.0
2185,1266.4020080566406,814.8130798339844,0.8040028810501099,9,64.61444091796875,27.379018783569336,86.41333356752106,199.0,182.0,165.0
2185,978.2840270996094,689.550048828125,0.7913262248039246,9,21.045291900634766,55.04851531982422,2.3433066365332635,222.0,210.0,201.0
2185,1160.1180725097656,686.12890625,0.7874048352241516,9,23.007186889648438,63.82948303222656,-0.7235822365432172,216.0,205.0,189.0
2185,913.1799621582031,644.9673767089844,0.7829385995864868,9,22.70334243774414,52.46330261230469,1.923299521448962,211.5,203.5,194.5
2185,980.8439331054688,612.4072875976562,0.7740607857704163,9,19.01909637451172,47.56392288208008,3.4501844684239042,208.0,189.5,180.0
2185,1769.8070373535156,504.6037063598633,0.771734356880188,10,45.452022552490234,21.003511428833008,14.720741303007886,174.0,151.0,126.5
2185,942.8714599609375,710.7679748535156,0.767078697681427,9,20.5184326171875,48.52891540527344,1.8222498608863853,221.0,210.0,197.0
2185,1017.5902709960938,602.6515960693359,0.7493563294410706,10,19.979936599731445,48.39082717895508,2.358595161216691,72.0,61.0,54.0
2185,1754.4044494628906,458.54705810546875,0.6740332841873169,10,22.62052345275879,55.57650375366211,75.53936505034812,213.0,204.0,190.0
2185,1015.41357421875,678.2128753662109,0.6692740321159363,10,21.733407974243164,52.33647155761719,0.511572364293228,145.0,130.0,114.0
2185,1232.3544616699219,673.9275512695312,0.6306644678115845,9,45.643348693847656,19.996999740600586,84.47580014528522,201.0,189.0,179.0
2185,913.2879028320312,628.9353637695312,0.613571286201477,9,22.62353515625,22.099369049072266,1.5289020939359175,143.5,128.5,126.5
2185,1300.0283508300781,893.03662109375,0.5055773258209229,9,60.247657775878906,21.102622985839844,88.69746493918923,192.0,179.0,165.0
2185,1117.8128051757812,586.5840301513672,0.47588005661964417,10,24.981529235839844,54.25707244873047,0.2519828073155483,37.0,28.0,23.0
2185,1122.3622436523438,756.7233276367188,0.43533456325531006,10,23.411605834960938,52.84040832519531,0.40313065146012567,35.0,29.0,25.0
2185,973.1876525878906,535.0365142822266,0.4169452488422394,9,53.82202911376953,20.879051208496094,66.26206253469238,103.0,83.0,70.0
2185,1162.9853210449219,581.5616455078125,0.3954415023326874,9,59.26507568359375,23.673046112060547,86.11731316889272,150.5,125.5,104.0
2186,1166.2158203125,683.2386322021484,0.8357977867126465,9,63.90007781982422,21.069351196289062,87.2921535174591,217.0,207.0,191.5
2186,1080.6333618164062,773.3836059570312,0.8146148324012756,9,85.91983032226562,28.6715145111084,89.52139065876786,213.0,204.5,192.5
2186,983.6756591796875,689.6291809082031,0.7956714630126953,9,21.853145599365234,54.8596305847168,1.2127608117863535,219.5,210.0,199.0
2186,1274.513671875,811.084228515625,0.793611466884613,9,64.28541564941406,26.50495719909668,84.68323982056768,201.5,185.0,166.5
2186,1772.9418334960938,493.7098388671875,0.7896460294723511,10,44.376441955566406,20.9223690032959,15.33181271483954,174.0,151.0,127.0
2186,1311.7915954589844,811.634033203125,0.779649555683136,9,65.8677978515625,24.499114990234375,86.42440530416566,186.0,166.0,149.0
2186,1203.8818664550781,673.50390625,0.7707306742668152,9,53.31868362426758,20.950332641601562,83.21511114904094,197.5,176.5,160.5
2186,1125.5308837890625,678.7763366699219,0.7565748691558838,9,20.880008697509766,52.347259521484375,-0.48009933284548534,213.5,198.0,185.5
2186,949.1353454589844,711.7128295898438,0.7493607997894287,9,20.237009048461914,47.287200927734375,1.0589468726683704,222.0,211.0,198.0
2186,953.9808349609375,633.9777679443359,0.7484273314476013,9,23.162534713745117,56.13279724121094,1.6972322127525876,226.0,214.0,206.0
2186,1021.8118591308594,602.8888702392578,0.7469257712364197,10,20.326770782470703,46.8193359375,2.2276873286974035,72.0,60.0,54.0
2186,1754.5102844238281,448.4245300292969,0.7458796501159668,10,22.970951080322266,53.17781066894531,72.78138930501034,209.0,201.0,186.5
2186,985.4042053222656,611.32958984375,0.7402777671813965,9,19.659502029418945,46.10691452026367,2.176097629235828,171.0,151.0,136.0
2186,1309.2754211425781,886.8923645019531,0.7350170612335205,9,60.969207763671875,22.010684967041016,87.9095001655907,187.0,171.0,154.5
2186,1238.678466796875,669.3331909179688,0.7331331372261047,9,45.19397735595703,19.13108253479004,83.39734742628605,201.0,189.5,181.5
2186,1021.0150146484375,678.2738494873047,0.6868290901184082,10,21.212940216064453,51.675079345703125,-0.0850904032985263,147.0,132.0,115.5
2186,918.455078125,647.3172912597656,0.6679616570472717,9,22.07314109802246,51.68723678588867,0.5937445559286532,220.0,212.5,205.0
2186,917.9515991210938,630.2232666015625,0.6510844826698303,9,22.12696075439453,20.200519561767578,0.09643614792271084,150.0,137.0,134.0
2186,1121.4679565429688,582.6173706054688,0.6500994563102722,10,24.933284759521484,53.57273483276367,0.020497441054901238,37.0,28.0,25.0
2186,1130.5174560546875,756.82080078125,0.6080344319343567,10,24.302570343017578,48.63884353637695,-0.4642743181470947,35.0,29.0,25.0
2186,976.2430419921875,535.7283630371094,0.546859860420227,9,53.70280075073242,21.41938018798828,65.87476348799596,104.0,83.0,70.5
2186,1088.0774536132812,625.5746459960938,0.4402600824832916,10,19.920852661132812,30.968238830566406,-0.7513189410715514,50.0,39.0,30.0
2186,1284.80078458786,810.0536499023438,0.3577309548854828,9,10.502593040466309,59.40245819091797,0.10984719100749782,105.0,83.0,75.0
2186,1320.3242797851562,623.0510559082031,0.2890455722808838,10,14.05807876586914,27.190654754638672,6.815729232653011,167.0,150.0,133.5
2187,1284.2098693847656,803.3083190917969,0.8409209847450256,9,63.85382080078125,26.918521881103516,84.17816782201274,200.0,184.0,164.5
2187,1089.3768310546875,771.7201232910156,0.8351648449897766,9,88.59895324707031,26.69215965270996,87.42821771591493,212.0,203.0,191.5
2187,1133.0459823608398,675.4270935058594,0.8303284049034119,9,57.86122512817383,19.887285232543945,87.15588441332818,216.0,202.0,191.0
2187,1173.4316711425781,678.519775390625,0.8263978958129883,9,63.12529754638672,22.12287139892578,85.93963262782401,219.0,208.5,194.5
2187,1209.5830078125,666.6695251464844,0.8176693320274353,9,53.34532165527344,21.66761016845703,82.85350044381296,173.0,147.0,125.5
2187,990.5386657714844,688.5775604248047,0.8075103163719177,9,20.879926681518555,51.968971252441406,-0.8442467596590426,218.0,208.0,197.0
2187,959.55859375,633.7573089599609,0.7883313894271851,9,23.214801788330078,56.0444221496582,-0.07128775158448089,224.0,216.0,207.5
2187,1774.5581970214844,475.9645690917969,0.7870169878005981,10,44.273963928222656,21.47244644165039,12.8544493151362,171.5,147.0,125.0
2187,924.4516296386719,646.4135437011719,0.7752566933631897,9,21.42269515991211,49.79685592651367,-0.40906637933355766,207.5,196.0,187.5
2187,990.4895935058594,615.1989440917969,0.7681531310081482,9,20.26717758178711,52.17362594604492,0.7267123841737871,222.0,211.0,198.5
2187,1322.2817993164062,802.42431640625,0.7626856565475464,9,65.58039855957031,24.983623504638672,84.32042700204576,184.0,164.0,148.5
2187,956.5190124511719,711.256103515625,0.7550392150878906,9,20.157047271728516,47.87248229980469,-0.36627977985592347,219.0,203.0,189.5
2187,1754.9091491699219,431.291748046875,0.7259274125099182,10,22.4304141998291,53.122657775878906,72.28965666590443,206.0,199.0,184.0
2187,1026.2310180664062,601.4475250244141,0.6737552285194397,10,20.64346694946289,48.4138298034668,0.26439072639694916,71.0,60.0,53.0
2187,980.1529541015625,536.6566162109375,0.6561659574508667,9,50.74935531616211,19.806499481201172,62.772628170759575,108.0,88.0,75.0
2187,1138.19287109375,753.2613525390625,0.6406848430633545,10,51.628082275390625,23.203372955322266,86.67542841654198,35.0,29.0,25.0
2187,1245.0604553222656,663.4193725585938,0.6151171922683716,9,44.828338623046875,18.685333251953125,83.10831431117862,203.0,191.0,182.0
2187,923.5711059570312,630.7659912109375,0.5828815698623657,9,22.15799903869629,18.345693588256836,-0.5181786513245114,152.0,139.5,138.0
2187,1126.7453002929688,581.8209533691406,0.5114473700523376,10,52.56778335571289,22.771404266357422,87.02806425320055,35.0,27.0,23.0
2187,1321.0791931152344,879.3526306152344,0.5038685202598572,9,62.32560729980469,22.907894134521484,86.24714140463632,194.0,181.0,166.0
2187,1026.5825805664062,677.4501800537109,0.46622538566589355,10,52.961490631103516,20.70806312561035,87.862467482966,145.0,131.0,114.0
2187,1325.4552612304688,616.4806060791016,0.28686922788619995,10,13.74993896484375,27.73133087158203,-0.6291335802874876,153.0,132.5,120.0
2188,1101.3046875,766.0965576171875,0.8476811051368713,9,86.69477081298828,27.695877075195312,84.68058287698054,212.0,203.0,192.0
2188,1181.4216766357422,670.7755584716797,0.8439310789108276,9,62.912353515625,21.905797958374023,84.02399679206721,218.0,207.0,193.0
2188,1141.1514739990234,669.0546569824219,0.832015872001648,9,57.295326232910156,20.830425262451172,84.88828209945146,218.0,203.0,192.0
2188,1216.9862518310547,657.7991485595703,0.8275248408317566,9,53.5738525390625,21.586597442626953,80.23231972717218,175.5,151.0,126.0
2188,1296.3250427246094,791.1118469238281,0.8138265013694763,9,65.03720092773438,27.04708480834961,80.79871316409549,192.5,172.0,153.5
2188,1334.8497619628906,790.05615234375,0.8132724761962891,9,64.99693298339844,25.172359466552734,82.21889390764873,185.0,165.0,148.0
2188,1035.9110717773438,675.1647338867188,0.7859951853752136,10,53.87917709350586,22.026641845703125,85.15248747692588,148.0,132.5,119.0
2188,1775.5670166015625,448.9614562988281,0.7812997698783875,10,45.23302459716797,21.508115768432617,11.164620387113672,172.0,148.5,126.0
2188,966.6133728027344,632.6805114746094,0.7711552381515503,9,56.43486022949219,23.499950408935547,87.85674378444152,224.0,215.0,207.5
2188,999.1417846679688,688.0247039794922,0.7681137323379517,9,55.495849609375,21.132858276367188,86.94279617160213,219.0,209.0,199.0
2188,1252.2470245361328,653.4787902832031,0.7518032193183899,9,46.26197814941406,19.420772552490234,79.69936689642526,201.5,189.0,180.5
2188,931.8071899414062,650.2322845458984,0.7454403638839722,9,53.66293716430664,21.591602325439453,86.03878648400509,222.0,214.5,206.5
2188,1032.2285766601562,598.7296142578125,0.7389366030693054,10,21.03171157836914,47.54830551147461,-0.9613064369969821,69.0,60.0,53.0
2188,1336.2017517089844,865.5139770507812,0.725845992565155,9,61.87644958496094,22.619991302490234,84.58541785127476,189.5,175.0,159.0
2188,966.5667419433594,712.9678955078125,0.7180963754653931,9,52.5447998046875,21.120784759521484,86.20118106171131,221.0,211.0,201.5
2188,1754.6947021484375,405.3733825683594,0.6759974956512451,10,22.145008087158203,53.60981750488281,70.9492388714786,205.0,198.0,182.0
2188,1131.1444091796875,575.1958160400391,0.6669979095458984,10,54.89048767089844,23.955219268798828,85.39581979629676,35.0,27.0,23.0
2188,929.7578735351562,631.3713989257812,0.6525500416755676,9,21.839099884033203,18.485614776611328,-1.6236913525156487,157.0,141.5,137.0
2188,996.4796142578125,613.5531158447266,0.5154905915260315,10,52.572235107421875,21.369564056396484,88.03773013706852,218.0,207.0,195.5
2188,1175.9558868408203,567.1294021606445,0.4936572015285492,9,58.532432556152344,23.4990177154541,82.67012352497645,150.0,125.0,105.0
2188,983.7670288085938,535.5131225585938,0.4791604280471802,9,52.500701904296875,20.929100036621094,61.738455568149604,108.0,88.0,75.0
2188,1100.1436767578125,621.1097412109375,0.3196203410625458,10,37.603660583496094,20.187620162963867,85.22797472763287,41.0,32.0,26.0
2188,1150.0251998901367,746.5595092773438,0.3131735622882843,9,50.57695007324219,22.19361686706543,84.05111947326134,35.0,29.0,26.0
2189,1114.2098388671875,758.7366027832031,0.843960702419281,9,86.89292907714844,27.51983642578125,81.83742101231435,214.0,204.0,193.0
2189,1189.940902709961,661.4475555419922,0.8378326892852783,9,62.81114959716797,23.301902770996094,81.82086463376623,219.0,208.5,196.0
2189,1149.4814758300781,661.4414672851562,0.8273288011550903,9,57.8730354309082,20.992916107177734,83.11778778355743,218.0,204.5,195.0
2189,1309.8968505859375,776.1918029785156,0.8243095874786377,9,63.81483840942383,27.181777954101562,79.24029622193036,185.0,163.0,144.0
2189,1348.1770629882812,773.2220153808594,0.8236403465270996,9,64.87056732177734,25.097076416015625,79.45371914292575,181.0,159.0,141.0
2189,1225.3467102050781,646.7068023681641,0.814011812210083,9,53.31898880004883,21.195104598999023,78.43806318315568,176.5,151.0,126.0
2189,1044.3609352111816,670.1526336669922,0.7663578391075134,10,52.868839263916016,22.111406326293945,82.8752204453736,145.0,130.0,115.5
2189,1037.5939331054688,596.2098999023438,0.7598220109939575,10,49.93724822998047,21.702713012695312,85.27936507094805,71.5,61.5,54.0
2189,1008.906982421875,685.5019226074219,0.7580932378768921,9,54.619407653808594,21.66677474975586,83.87732530983035,218.0,208.0,197.5
2189,939.4979553222656,650.1314392089844,0.7342031002044678,9,52.331260681152344,21.725406646728516,84.83240432185158,220.0,210.0,201.5
2189,976.5498352050781,711.2866516113281,0.7221862077713013,9,50.347259521484375,20.9432373046875,84.74790122144019,221.0,210.5,201.5
2189,1777.3119812011719,415.8646545410156,0.7017505764961243,10,52.18410110473633,22.060583114624023,8.457240975600046,174.0,154.0,129.0
2189,1135.506103515625,566.2323684692383,0.6605864763259888,10,55.4093132019043,24.770549774169922,83.91839523730964,35.0,27.0,23.0
2189,974.0787353515625,633.48486328125,0.6597632169723511,9,58.132469177246094,23.535898208618164,84.46866259760255,225.0,215.0,207.0
2189,1260.8500518798828,641.5629119873047,0.6451841592788696,9,44.527278900146484,18.83633041381836,78.76155460262582,206.0,194.0,186.0
2189,1161.513900756836,738.7165222167969,0.6378729343414307,10,47.29037094116211,22.57636070251465,82.38308482510666,36.0,29.0,27.0
2189,936.9441833496094,632.75048828125,0.6102094054222107,9,20.794612884521484,16.879880905151367,-2.216220935184833,156.0,142.0,139.0
2189,1003.0953674316406,612.0737609863281,0.5904397368431091,10,54.33384704589844,20.790699005126953,85.94418836400041,221.0,209.0,196.0
2189,1180.1658020019531,557.4040451049805,0.5835288166999817,9,59.51382827758789,23.535442352294922,79.71906516199158,149.5,126.0,106.0
