frame,timestamp,t_sec,lat,lon,rel_alt,abs_alt,yaw,pitch,roll,focal_len,dzoom,gsd
938,2024-11-24 17:38:34.835,31.259,48.267328,25.90848,101.434,425.391,-131.8,-89.9,0.0,24.0,1.0,0.07924531250000001
939,2024-11-24 17:38:34.869,31.293,48.267317,25.908462,101.43,425.387,-131.8,-89.9,0.0,24.0,1.0,0.0792421875
940,2024-11-24 17:38:34.903,31.327,48.267317,25.908462,101.43,425.387,-131.8,-89.9,0.0,24.0,1.0,0.0792421875
941,2024-11-24 17:38:34.936,31.36,48.267317,25.908462,101.43,425.387,-131.8,-89.9,0.0,24.0,1.0,0.0792421875
942,2024-11-24 17:38:34.970,31.394,48.267306,25.908443,101.431,425.388,-131.8,-90.0,0.0,24.0,1.0,0.07924296875
943,2024-11-24 17:38:35.003,31.427,48.267306,25.908443,101.431,425.388,-131.8,-90.0,0.0,24.0,1.0,0.07924296875
944,2024-11-24 17:38:35.036,31.46,48.267306,25.908443,101.431,425.388,-131.8,-90.0,0.0,24.0,1.0,0.07924296875
945,2024-11-24 17:38:35.069,31.493,48.267295,25.908425,101.433,425.39,-131.8,-90.0,0.0,24.0,1.0,0.07924453125000001
946,2024-11-24 17:38:35.103,31.527,48.267295,25.908425,101.433,425.39,-131.8,-90.0,0.0,24.0,1.0,0.07924453125000001
947,2024-11-24 17:38:35.137,31.561,48.267295,25.908425,101.433,425.39,-131.8,-90.0,0.0,24.0,1.0,0.07924453125000001
948,2024-11-24 17:38:35.170,31.594,48.267284,25.908407,101.432,425.388,-131.8,-89.9,0.0,24.0,1.0,0.07924375
949,2024-11-24 17:38:35.204,31.628,48.267284,25.908407,101.432,425.388,-131.8,-89.9,0.0,24.0,1.0,0.07924375
950,2024-11-24 17:38:35.237,31.661,48.267284,25.908407,101.432,425.388,-131.8,-89.9,0.0,24.0,1.0,0.07924375
951,2024-11-24 17:38:35.269,31.693,48.267274,25.908388,101.426,425.383,-131.8,-89.9,0.0,24.0,1.0,0.0792390625
952,2024-11-24 17:38:35.304,31.728,48.267274,25.908388,101.426,425.383,-131.8,-89.9,0.0,24.0,1.0,0.0792390625
953,2024-11-24 17:38:35.337,31.761,48.267274,25.908388,101.426,425.383,-131.8,-89.9,0.0,24.0,1.0,0.0792390625
954,2024-11-24 17:38:35.370,31.794,48.267263,25.90837,101.423,425.38,-131.8,-89.9,0.0,24.0,1.0,0.07923671875
955,2024-11-24 17:38:35.404,31.828,48.267263,25.90837,101.423,425.38,-131.8,-89.9,0.0,24.0,1.0,0.07923671875
956,2024-11-24 17:38:35.437,31.861,48.267263,25.90837,101.423,425.38,-131.8,-89.9,0.0,24.0,1.0,0.07923671875
957,2024-11-24 17:38:35.472,31.896,48.267252,25.908352,101.422,425.379,-131.8,-89.9,0.0,24.0,1.0,0.07923593749999999
958,2024-11-24 17:38:35.504,31.928,48.267252,25.908352,101.422,425.379,-131.8,-89.9,0.0,24.0,1.0,0.07923593749999999
959,2024-11-24 17:38:35.536,31.96,48.267252,25.908352,101.422,425.379,-131.8,-89.9,0.0,24.0,1.0,0.07923593749999999
960,2024-11-24 17:38:35.570,31.994,48.26724,25.908333,101.419,425.376,-131.8,-89.9,0.0,24.0,1.0,0.07923359375
961,2024-11-24 17:38:35.604,32.028,48.26724,25.908333,101.419,425.376,-131.8,-89.9,0.0,24.0,1.0,0.07923359375
962,2024-11-24 17:38:35.636,32.06,48.26724,25.908333,101.419,425.376,-131.8,-89.9,0.0,24.0,1.0,0.07923359375
963,2024-11-24 17:38:35.670,32.094,48.267229,25.908315,101.416,425.373,-131.8,-90.0,0.0,24.0,1.0,0.07923125
964,2024-11-24 17:38:35.703,32.127,48.267229,25.908315,101.416,425.373,-131.8,-90.0,0.0,24.0,1.0,0.07923125
965,2024-11-24 17:38:35.736,32.16,48.267229,25.908315,101.416,425.373,-131.8,-90.0,0.0,24.0,1.0,0.07923125
966,2024-11-24 17:38:35.771,32.195,48.267218,25.908296,101.415,425.372,-131.8,-89.9,0.0,24.0,1.0,0.07923046875
967,2024-11-24 17:38:35.804,32.228,48.267218,25.908296,101.415,425.372,-131.8,-89.9,0.0,24.0,1.0,0.07923046875
968,2024-11-24 17:38:35.836,32.26,48.267218,25.908296,101.415,425.372,-131.8,-89.9,0.0,24.0,1.0,0.07923046875
969,2024-11-24 17:38:35.871,32.295,48.267207,25.908278,101.414,425.371,-131.8,-90.0,0.0,24.0,1.0,0.0792296875
970,2024-11-24 17:38:35.904,32.328,48.267207,25.908278,101.414,425.371,-131.8,-90.0,0.0,24.0,1.0,0.0792296875
971,2024-11-24 17:38:35.936,32.36,48.267207,25.908278,101.414,425.371,-131.8,-90.0,0.0,24.0,1.0,0.0792296875
972,2024-11-24 17:38:35.970,32.394,48.267196,25.908259,101.411,425.367,-131.8,-90.0,0.0,24.0,1.0,0.07922734375
973,2024-11-24 17:38:36.005,32.429,48.267196,25.908259,101.411,425.367,-131.8,-90.0,0.0,24.0,1.0,0.07922734375
974,2024-11-24 17:38:36.038,32.462,48.267196,25.908259,101.411,425.367,-131.8,-90.0,0.0,24.0,1.0,0.07922734375
975,2024-11-24 17:38:36.073,32.497,48.267185,25.908241,101.407,425.364,-131.8,-90.0,0.0,24.0,1.0,0.07922421875
976,2024-11-24 17:38:36.104,32.528,48.267185,25.908241,101.407,425.364,-131.8,-90.0,0.0,24.0,1.0,0.07922421875
977,2024-11-24 17:38:36.137,32.561,48.267185,25.908241,101.407,425.364,-131.8,-90.0,0.0,24.0,1.0,0.07922421875
978,2024-11-24 17:38:36.171,32.595,48.267174,25.908222,101.402,425.359,-131.8,-89.9,0.0,24.0,1.0,0.0792203125
979,2024-11-24 17:38:36.203,32.627,48.267174,25.908222,101.402,425.359,-131.8,-89.9,0.0,24.0,1.0,0.0792203125
980,2024-11-24 17:38:36.237,32.661,48.267174,25.908222,101.402,425.359,-131.8,-89.9,0.0,24.0,1.0,0.0792203125
981,2024-11-24 17:38:36.270,32.694,48.267162,25.908203,101.384,425.341,-131.8,-89.9,0.0,24.0,1.0,0.07920624999999999
982,2024-11-24 17:38:36.303,32.727,48.267162,25.908203,101.384,425.341,-131.8,-89.9,0.0,24.0,1.0,0.07920624999999999
983,2024-11-24 17:38:36.337,32.761,48.267162,25.908203,101.384,425.341,-131.8,-89.9,0.0,24.0,1.0,0.07920624999999999
984,2024-11-24 17:38:36.372,32.796,48.267151,25.908185,101.372,425.329,-131.8,-90.0,0.0,24.0,1.0,0.079196875
985,2024-11-24 17:38:36.404,32.828,48.267151,25.908185,101.372,425.329,-131.8,-90.0,0.0,24.0,1.0,0.079196875
986,2024-11-24 17:38:36.438,32.862,48.267151,25.908185,101.372,425.329,-131.8,-90.0,0.0,24.0,1.0,0.079196875
987,2024-11-24 17:38:36.472,32.896,48.26714,25.908166,101.358,425.314,-131.8,-90.0,0.0,24.0,1.0,0.0791859375
988,2024-11-24 17:38:36.504,32.928,48.26714,25.908166,101.358,425.314,-131.8,-90.0,0.0,24.0,1.0,0.0791859375
989,2024-11-24 17:38:36.537,32.961,48.26714,25.908166,101.358,425.314,-131.8,-90.0,0.0,24.0,1.0,0.0791859375
990,2024-11-24 17:38:36.572,32.996,48.267128,25.908147,101.343,425.299,-131.8,-90.0,0.0,24.0,1.0,0.07917421875
991,2024-11-24 17:38:36.604,33.028,48.267128,25.908147,101.343,425.299,-131.8,-90.0,0.0,24.0,1.0,0.07917421875
992,2024-11-24 17:38:36.637,33.061,48.267128,25.908147,101.343,425.299,-131.8,-90.0,0.0,24.0,1.0,0.07917421875
993,2024-11-24 17:38:36.671,33.095,48.267117,25.908129,101.32,425.277,-131.8,-90.0,0.0,24.0,1.0,0.07915625
994,2024-11-24 17:38:36.704,33.128,48.267117,25.908129,101.32,425.277,-131.8,-90.0,0.0,24.0,1.0,0.07915625
995,2024-11-24 17:38:36.738,33.162,48.267117,25.908129,101.32,425.277,-131.8,-90.0,0.0,24.0,1.0,0.07915625
996,2024-11-24 17:38:36.771,33.195,48.267106,25.90811,101.29,425.246,-131.8,-90.0,0.0,24.0,1.0,0.0791328125
997,2024-11-24 17:38:36.805,33.229,48.267106,25.90811,101.29,425.246,-131.8,-90.0,0.0,24.0,1.0,0.0791328125
998,2024-11-24 17:38:36.839,33.263,48.267106,25.90811,101.29,425.246,-131.8,-90.0,0.0,24.0,1.0,0.0791328125
999,2024-11-24 17:38:36.871,33.295,48.267095,25.908091,101.255,425.212,-131.8,-90.0,0.0,24.0,1.0,0.07910546874999999
1000,2024-11-24 17:38:36.904,33.328,48.267095,25.908091,101.255,425.212,-131.8,-90.0,0.0,24.0,1.0,0.07910546874999999
1001,2024-11-24 17:38:36.938,33.362,48.267095,25.908091,101.255,425.212,-131.8,-90.0,0.0,24.0,1.0,0.07910546874999999
1002,2024-11-24 17:38:36.971,33.395,48.267083,25.908073,101.216,425.173,-131.8,-90.0,0.0,24.0,1.0,0.07907499999999999
1003,2024-11-24 17:38:37.004,33.428,48.267083,25.908073,101.216,425.173,-131.8,-90.0,0.0,24.0,1.0,0.07907499999999999
1004,2024-11-24 17:38:37.038,33.462,48.267083,25.908073,101.216,425.173,-131.8,-90.0,0.0,24.0,1.0,0.07907499999999999
1005,2024-11-24 17:38:37.071,33.495,48.267072,25.908054,101.172,425.128,-131.8,-89.9,0.0,24.0,1.0,0.07904062499999999
1006,2024-11-24 17:38:37.104,33.528,48.267072,25.908054,101.172,425.128,-131.8,-89.9,0.0,24.0,1.0,0.07904062499999999
1007,2024-11-24 17:38:37.138,33.562,48.267072,25.908054,101.172,425.128,-131.8,-89.9,0.0,24.0,1.0,0.07904062499999999
1008,2024-11-24 17:38:37.171,33.595,48.267061,25.908035,101.135,425.092,-131.8,-89.9,0.0,24.0,1.0,0.07901171875
1009,2024-11-24 17:38:37.204,33.628,48.267061,25.908035,101.135,425.092,-131.8,-89.9,0.0,24.0,1.0,0.07901171875
1010,2024-11-24 17:38:37.238,33.662,48.267061,25.908035,101.135,425.092,-131.8,-89.9,0.0,24.0,1.0,0.07901171875
1011,2024-11-24 17:38:37.271,33.695,48.267049,25.908016,101.107,425.064,-131.8,-89.9,0.0,24.0,1.0,0.07898984375000001
1012,2024-11-24 17:38:37.305,33.729,48.267049,25.908016,101.107,425.064,-131.8,-89.9,0.0,24.0,1.0,0.07898984375000001
1013,2024-11-24 17:38:37.337,33.761,48.267049,25.908016,101.107,425.064,-131.8,-89.9,0.0,24.0,1.0,0.07898984375000001
1014,2024-11-24 17:38:37.371,33.795,48.267038,25.907997,101.118,425.075,-131.8,-90.0,0.0,24.0,1.0,0.07899843749999999
1015,2024-11-24 17:38:37.404,33.828,48.267038,25.907997,101.118,425.075,-131.8,-90.0,0.0,24.0,1.0,0.07899843749999999
1016,2024-11-24 17:38:37.438,33.862,48.267038,25.907997,101.118,425.075,-131.8,-90.0,0.0,24.0,1.0,0.07899843749999999
1017,2024-11-24 17:38:37.472,33.896,48.267027,25.907978,101.165,425.121,-131.8,-90.0,0.0,24.0,1.0,0.07903515625
1018,2024-11-24 17:38:37.504,33.928,48.267027,25.907978,101.165,425.121,-131.8,-90.0,0.0,24.0,1.0,0.07903515625
1019,2024-11-24 17:38:37.538,33.962,48.267027,25.907978,101.165,425.121,-131.8,-90.0,0.0,24.0,1.0,0.07903515625
1020,2024-11-24 17:38:37.573,33.997,48.267015,25.90796,101.23,425.187,-131.8,-89.9,0.0,24.0,1.0,0.0790859375
1021,2024-11-24 17:38:37.605,34.029,48.267015,25.90796,101.23,425.187,-131.8,-89.9,0.0,24.0,1.0,0.0790859375
1022,2024-11-24 17:38:37.640,34.064,48.267015,25.90796,101.23,425.187,-131.8,-89.9,0.0,24.0,1.0,0.0790859375
1023,2024-11-24 17:38:37.672,34.096,48.267004,25.907941,101.3,425.257,-131.8,-89.9,0.0,24.0,1.0,0.07914062499999999
1024,2024-11-24 17:38:37.705,34.129,48.267004,25.907941,101.3,425.257,-131.8,-89.9,0.0,24.0,1.0,0.07914062499999999
1025,2024-11-24 17:38:37.738,34.162,48.267004,25.907941,101.3,425.257,-131.8,-89.9,0.0,24.0,1.0,0.07914062499999999
1026,2024-11-24 17:38:37.773,34.197,48.266993,25.907922,101.348,425.304,-131.8,-90.0,0.0,24.0,1.0,0.079178125
1027,2024-11-24 17:38:37.805,34.229,48.266993,25.907922,101.348,425.304,-131.8,-90.0,0.0,24.0,1.0,0.079178125
1028,2024-11-24 17:38:37.838,34.262,48.266993,25.907922,101.348,425.304,-131.8,-90.0,0.0,24.0,1.0,0.079178125
1029,2024-11-24 17:38:37.872,34.296,48.266982,25.907904,101.377,425.333,-131.8,-90.0,0.0,24.0,1.0,0.07920078124999999
1030,2024-11-24 17:38:37.906,34.33,48.266982,25.907904,101.377,425.333,-131.8,-90.0,0.0,24.0,1.0,0.07920078124999999
1031,2024-11-24 17:38:37.938,34.362,48.266982,25.907904,101.377,425.333,-131.8,-90.0,0.0,24.0,1.0,0.07920078124999999
1032,2024-11-24 17:38:37.973,34.397,48.266971,25.907885,101.392,425.348,-131.8,-90.0,0.0,24.0,1.0,0.07921249999999999
1033,2024-11-24 17:38:38.005,34.429,48.266971,25.907885,101.392,425.348,-131.8,-90.0,0.0,24.0,1.0,0.07921249999999999
1034,2024-11-24 17:38:38.038,34.462,48.266971,25.907885,101.392,425.348,-131.8,-90.0,0.0,24.0,1.0,0.07921249999999999
1035,2024-11-24 17:38:38.072,34.496,48.26696,25.907867,101.407,425.363,-131.9,-90.0,0.0,24.0,1.0,0.07922421875
1036,2024-11-24 17:38:38.106,34.53,48.26696,25.907867,101.407,425.363,-131.9,-90.0,0.0,24.0,1.0,0.07922421875
1037,2024-11-24 17:38:38.138,34.562,48.26696,25.907867,101.407,425.363,-131.9,-90.0,0.0,24.0,1.0,0.07922421875
1038,2024-11-24 17:38:38.173,34.597,48.266949,25.907848,101.412,425.368,-131.8,-89.9,0.0,24.0,1.0,0.079228125
1039,2024-11-24 17:38:38.205,34.629,48.266949,25.907848,101.412,425.368,-131.8,-89.9,0.0,24.0,1.0,0.079228125
1040,2024-11-24 17:38:38.239,34.663,48.266949,25.907848,101.412,425.368,-131.8,-89.9,0.0,24.0,1.0,0.079228125
1041,2024-11-24 17:38:38.272,34.696,48.266938,25.90783,101.415,425.371,-131.8,-89.9,0.0,24.0,1.0,0.07923046875
1042,2024-11-24 17:38:38.305,34.729,48.266938,25.90783,101.415,425.371,-131.8,-89.9,0.0,24.0,1.0,0.07923046875
1043,2024-11-24 17:38:38.339,34.763,48.266938,25.90783,101.415,425.371,-131.8,-89.9,0.0,24.0,1.0,0.07923046875
1044,2024-11-24 17:38:38.373,34.797,48.266927,25.907811,101.416,425.373,-131.8,-89.9,0.0,24.0,1.0,0.07923125
1045,2024-11-24 17:38:38.407,34.831,48.266927,25.907811,101.416,425.373,-131.8,-89.9,0.0,24.0,1.0,0.07923125
1046,2024-11-24 17:38:38.438,34.862,48.266927,25.907811,101.416,425.373,-131.8,-89.9,0.0,24.0,1.0,0.07923125
1047,2024-11-24 17:38:38.475,34.899,48.266916,25.907793,101.422,425.378,-131.8,-89.9,0.0,24.0,1.0,0.07923593749999999
1048,2024-11-24 17:38:38.506,34.93,48.266916,25.907793,101.422,425.378,-131.8,-89.9,0.0,24.0,1.0,0.07923593749999999
1049,2024-11-24 17:38:38.539,34.963,48.266916,25.907793,101.422,425.378,-131.8,-89.9,0.0,24.0,1.0,0.07923593749999999
1050,2024-11-24 17:38:38.574,34.998,48.266905,25.907775,101.419,425.375,-131.8,-89.9,0.0,24.0,1.0,0.07923359375
1051,2024-11-24 17:38:38.606,35.03,48.266905,25.907775,101.419,425.375,-131.8,-89.9,0.0,24.0,1.0,0.07923359375
1052,2024-11-24 17:38:38.640,35.064,48.266905,25.907775,101.419,425.375,-131.8,-89.9,0.0,24.0,1.0,0.07923359375
1053,2024-11-24 17:38:38.672,35.096,48.266894,25.907757,101.42,425.376,-131.8,-89.9,0.0,24.0,1.0,0.079234375
1054,2024-11-24 17:38:38.706,35.13,48.266894,25.907757,101.42,425.376,-131.8,-89.9,0.0,24.0,1.0,0.079234375
1055,2024-11-24 17:38:38.740,35.164,48.266894,25.907757,101.42,425.376,-131.8,-89.9,0.0,24.0,1.0,0.079234375
1056,2024-11-24 17:38:38.773,35.197,48.266883,25.907738,101.426,425.383,-131.8,-89.9,0.0,24.0,1.0,0.0792390625
1057,2024-11-24 17:38:38.806,35.23,48.266883,25.907738,101.426,425.383,-131.8,-89.9,0.0,24.0,1.0,0.0792390625
1058,2024-11-24 17:38:38.840,35.264,48.266883,25.907738,101.426,425.383,-131.8,-89.9,0.0,24.0,1.0,0.0792390625
1059,2024-11-24 17:38:38.873,35.297,48.266872,25.90772,101.423,425.38,-131.8,-89.9,0.0,24.0,1.0,0.07923671875
1060,2024-11-24 17:38:38.906,35.33,48.266872,25.90772,101.423,425.38,-131.8,-89.9,0.0,24.0,1.0,0.07923671875
1061,2024-11-24 17:38:38.939,35.363,48.266872,25.90772,101.423,425.38,-131.8,-89.9,0.0,24.0,1.0,0.07923671875
1062,2024-11-24 17:38:38.973,35.397,48.266861,25.907702,101.424,425.381,-131.8,-89.9,0.0,24.0,1.0,0.07923750000000002
1063,2024-11-24 17:38:39.006,35.43,48.266861,25.907702,101.424,425.381,-131.8,-89.9,0.0,24.0,1.0,0.07923750000000002
1064,2024-11-24 17:38:39.040,35.464,48.266861,25.907702,101.424,425.381,-131.8,-89.9,0.0,24.0,1.0,0.07923750000000002
1065,2024-11-24 17:38:39.073,35.497,48.26685,25.907684,101.424,425.381,-131.8,-90.0,0.0,24.0,1.0,0.07923750000000002
1066,2024-11-24 17:38:39.106,35.53,48.26685,25.907684,101.424,425.381,-131.8,-90.0,0.0,24.0,1.0,0.07923750000000002
1067,2024-11-24 17:38:39.140,35.564,48.26685,25.907684,101.424,425.381,-131.8,-90.0,0.0,24.0,1.0,0.07923750000000002
1068,2024-11-24 17:38:39.173,35.597,48.266839,25.907665,101.426,425.383,-131.8,-90.0,0.0,24.0,1.0,0.0792390625
1069,2024-11-24 17:38:39.206,35.63,48.266839,25.907665,101.426,425.383,-131.8,-90.0,0.0,24.0,1.0,0.0792390625
1070,2024-11-24 17:38:39.240,35.664,48.266839,25.907665,101.426,425.383,-131.8,-90.0,0.0,24.0,1.0,0.0792390625
1071,2024-11-24 17:38:39.273,35.697,48.266829,25.907647,101.427,425.384,-131.8,-89.9,0.0,24.0,1.0,0.07923984375
1072,2024-11-24 17:38:39.308,35.732,48.266829,25.907647,101.427,425.384,-131.8,-89.9,0.0,24.0,1.0,0.07923984375
1073,2024-11-24 17:38:39.339,35.763,48.266829,25.907647,101.427,425.384,-131.8,-89.9,0.0,24.0,1.0,0.07923984375
1074,2024-11-24 17:38:39.373,35.797,48.266818,25.907629,101.425,425.382,-131.8,-89.9,0.0,24.0,1.0,0.07923828125
1075,2024-11-24 17:38:39.407,35.831,48.266818,25.907629,101.425,425.382,-131.8,-89.9,0.0,24.0,1.0,0.07923828125
1076,2024-11-24 17:38:39.440,35.864,48.266818,25.907629,101.425,425.382,-131.8,-89.9,0.0,24.0,1.0,0.07923828125
1077,2024-11-24 17:38:39.473,35.897,48.266807,25.907611,101.428,425.385,-131.8,-89.9,0.0,24.0,1.0,0.079240625
1078,2024-11-24 17:38:39.506,35.93,48.266807,25.907611,101.428,425.385,-131.8,-89.9,0.0,24.0,1.0,0.079240625
1079,2024-11-24 17:38:39.539,35.963,48.266807,25.907611,101.428,425.385,-131.8,-89.9,0.0,24.0,1.0,0.079240625
1080,2024-11-24 17:38:39.573,35.997,48.266796,25.907592,101.423,425.38,-131.8,-89.9,0.0,24.0,1.0,0.07923671875
1081,2024-11-24 17:38:39.607,36.031,48.266796,25.907592,101.423,425.38,-131.8,-89.9,0.0,24.0,1.0,0.07923671875
1082,2024-11-24 17:38:39.641,36.065,48.266796,25.907592,101.423,425.38,-131.8,-89.9,0.0,24.0,1.0,0.07923671875
1083,2024-11-24 17:38:39.675,36.099,48.266785,25.907574,101.428,425.384,-131.8,-89.9,0.0,24.0,1.0,0.079240625
1084,2024-11-24 17:38:39.707,36.131,48.266785,25.907574,101.428,425.384,-131.8,-89.9,0.0,24.0,1.0,0.079240625
1085,2024-11-24 17:38:39.740,36.164,48.266785,25.907574,101.428,425.384,-131.8,-89.9,0.0,24.0,1.0,0.079240625
1086,2024-11-24 17:38:39.774,36.198,48.266774,25.907556,101.429,425.386,-131.8,-89.9,0.0,24.0,1.0,0.07924140625000001
1087,2024-11-24 17:38:39.807,36.231,48.266774,25.907556,101.429,425.386,-131.8,-89.9,0.0,24.0,1.0,0.07924140625000001
1088,2024-11-24 17:38:39.840,36.264,48.266774,25.907556,101.429,425.386,-131.8,-89.9,0.0,24.0,1.0,0.07924140625000001
1089,2024-11-24 17:38:39.873,36.297,48.266763,25.907537,101.429,425.385,-131.8,-89.9,0.0,24.0,1.0,0.07924140625000001
1090,2024-11-24 17:38:39.907,36.331,48.266763,25.907537,101.429,425.385,-131.8,-89.9,0.0,24.0,1.0,0.07924140625000001
1091,2024-11-24 17:38:39.941,36.365,48.266763,25.907537,101.429,425.385,-131.8,-89.9,0.0,24.0,1.0,0.07924140625000001
1092,2024-11-24 17:38:39.974,36.398,48.266752,25.907519,101.425,425.382,-131.8,-89.9,0.0,24.0,1.0,0.07923828125
1093,2024-11-24 17:38:40.007,36.431,48.266752,25.907519,101.425,425.382,-131.8,-89.9,0.0,24.0,1.0,0.07923828125
1094,2024-11-24 17:38:40.041,36.465,48.266752,25.907519,101.425,425.382,-131.8,-89.9,0.0,24.0,1.0,0.07923828125
1095,2024-11-24 17:38:40.075,36.499,48.266741,25.907501,101.425,425.381,-131.8,-90.0,0.0,24.0,1.0,0.07923828125
1096,2024-11-24 17:38:40.107,36.531,48.266741,25.907501,101.425,425.381,-131.8,-90.0,0.0,24.0,1.0,0.07923828125
1097,2024-11-24 17:38:40.141,36.565,48.266741,25.907501,101.425,425.381,-131.8,-90.0,0.0,24.0,1.0,0.07923828125
1098,2024-11-24 17:38:40.175,36.599,48.26673,25.907483,101.421,425.378,-131.8,-89.9,0.0,24.0,1.0,0.07923515625000001
1099,2024-11-24 17:38:40.207,36.631,48.26673,25.907483,101.421,425.378,-131.8,-89.9,0.0,24.0,1.0,0.07923515625000001
1100,2024-11-24 17:38:40.241,36.665,48.26673,25.907483,101.421,425.378,-131.8,-89.9,0.0,24.0,1.0,0.07923515625000001
1101,2024-11-24 17:38:40.274,36.698,48.266719,25.907464,101.413,425.37,-131.8,-90.0,0.0,24.0,1.0,0.07922890625
1102,2024-11-24 17:38:40.307,36.731,48.266719,25.907464,101.413,425.37,-131.8,-90.0,0.0,24.0,1.0,0.07922890625
1103,2024-11-24 17:38:40.340,36.764,48.266719,25.907464,101.413,425.37,-131.8,-90.0,0.0,24.0,1.0,0.07922890625
1104,2024-11-24 17:38:40.375,36.799,48.266708,25.907446,101.393,425.35,-131.8,-90.0,0.0,24.0,1.0,0.07921328124999999
1105,2024-11-24 17:38:40.407,36.831,48.266708,25.907446,101.393,425.35,-131.8,-90.0,0.0,24.0,1.0,0.07921328124999999
1106,2024-11-24 17:38:40.441,36.865,48.266708,25.907446,101.393,425.35,-131.8,-90.0,0.0,24.0,1.0,0.07921328124999999
1107,2024-11-24 17:38:40.474,36.898,48.266697,25.907428,101.383,425.339,-131.8,-90.0,0.0,24.0,1.0,0.07920546875
1108,2024-11-24 17:38:40.508,36.932,48.266697,25.907428,101.383,425.339,-131.8,-90.0,0.0,24.0,1.0,0.07920546875
1109,2024-11-24 17:38:40.541,36.965,48.266697,25.907428,101.383,425.339,-131.8,-90.0,0.0,24.0,1.0,0.07920546875
1110,2024-11-24 17:38:40.574,36.998,48.266686,25.90741,101.373,425.33,-131.8,-89.9,0.0,24.0,1.0,0.07919765625000001
1111,2024-11-24 17:38:40.607,37.031,48.266686,25.90741,101.373,425.33,-131.8,-89.9,0.0,24.0,1.0,0.07919765625000001
1112,2024-11-24 17:38:40.642,37.066,48.266686,25.90741,101.373,425.33,-131.8,-89.9,0.0,24.0,1.0,0.07919765625000001
1113,2024-11-24 17:38:40.675,37.099,48.266675,25.907392,101.359,425.315,-131.8,-89.9,0.0,24.0,1.0,0.07918671875
1114,2024-11-24 17:38:40.708,37.132,48.266675,25.907392,101.359,425.315,-131.8,-89.9,0.0,24.0,1.0,0.07918671875
1115,2024-11-24 17:38:40.741,37.165,48.266675,25.907392,101.359,425.315,-131.8,-89.9,0.0,24.0,1.0,0.07918671875
1116,2024-11-24 17:38:40.775,37.199,48.266664,25.907373,101.344,425.301,-131.8,-89.9,0.0,24.0,1.0,0.079175
1117,2024-11-24 17:38:40.807,37.231,48.266664,25.907373,101.344,425.301,-131.8,-89.9,0.0,24.0,1.0,0.079175
1118,2024-11-24 17:38:40.842,37.266,48.266664,25.907373,101.344,425.301,-131.8,-89.9,0.0,24.0,1.0,0.079175
1119,2024-11-24 17:38:40.875,37.299,48.266653,25.907355,101.329,425.285,-131.8,-90.0,0.0,24.0,1.0,0.07916328125
1120,2024-11-24 17:38:40.908,37.332,48.266653,25.907355,101.329,425.285,-131.8,-90.0,0.0,24.0,1.0,0.07916328125
1121,2024-11-24 17:38:40.941,37.365,48.266653,25.907355,101.329,425.285,-131.8,-90.0,0.0,24.0,1.0,0.07916328125
1122,2024-11-24 17:38:40.975,37.399,48.266642,25.907336,101.317,425.273,-131.8,-89.9,0.0,24.0,1.0,0.07915390624999999
1123,2024-11-24 17:38:41.008,37.432,48.266642,25.907336,101.317,425.273,-131.8,-89.9,0.0,24.0,1.0,0.07915390624999999
1124,2024-11-24 17:38:41.042,37.466,48.266642,25.907336,101.317,425.273,-131.8,-89.9,0.0,24.0,1.0,0.07915390624999999
1125,2024-11-24 17:38:41.074,37.498,48.266631,25.907318,101.3,425.256,-131.8,-89.9,0.0,24.0,1.0,0.07914062499999999
1126,2024-11-24 17:38:41.109,37.533,48.266631,25.907318,101.3,425.256,-131.8,-89.9,0.0,24.0,1.0,0.07914062499999999
1127,2024-11-24 17:38:41.142,37.566,48.266631,25.907318,101.3,425.256,-131.8,-89.9,0.0,24.0,1.0,0.07914062499999999
1128,2024-11-24 17:38:41.175,37.599,48.26662,25.907299,101.285,425.242,-131.8,-90.0,0.0,24.0,1.0,0.07912890625
1129,2024-11-24 17:38:41.208,37.632,48.26662,25.907299,101.285,425.242,-131.8,-90.0,0.0,24.0,1.0,0.07912890625
1130,2024-11-24 17:38:41.243,37.667,48.26662,25.907299,101.285,425.242,-131.8,-90.0,0.0,24.0,1.0,0.07912890625
1131,2024-11-24 17:38:41.275,37.699,48.266608,25.907281,101.269,425.225,-131.9,-89.9,0.0,24.0,1.0,0.07911640625000001
1132,2024-11-24 17:38:41.309,37.733,48.266608,25.907281,101.269,425.225,-131.9,-89.9,0.0,24.0,1.0,0.07911640625000001
1133,2024-11-24 17:38:41.341,37.765,48.266608,25.907281,101.269,425.225,-131.9,-89.9,0.0,24.0,1.0,0.07911640625000001
1134,2024-11-24 17:38:41.375,37.799,48.266597,25.907262,101.247,425.204,-131.8,-89.9,0.0,24.0,1.0,0.07909921874999999
1135,2024-11-24 17:38:41.408,37.832,48.266597,25.907262,101.247,425.204,-131.8,-89.9,0.0,24.0,1.0,0.07909921874999999
1136,2024-11-24 17:38:41.442,37.866,48.266597,25.907262,101.247,425.204,-131.8,-89.9,0.0,24.0,1.0,0.07909921874999999
1137,2024-11-24 17:38:41.475,37.899,48.266586,25.907244,101.223,425.18,-131.8,-90.0,0.0,24.0,1.0,0.07908046875
1138,2024-11-24 17:38:41.508,37.932,48.266586,25.907244,101.223,425.18,-131.8,-90.0,0.0,24.0,1.0,0.07908046875
