track_id,observations,duration_s,displacement_m,path_length_m,straightness,average_speed_mps,median_speed_mps,max_speed_mps,mean_conf,start_lat,start_lon,end_lat,end_lon,is_moving,verdict
137,19,0.6659999999999968,16.991007064169075,19.129441888578167,0.8882123777126028,25.512022618872606,37.77966881472121,43.15448270175129,0.7830745577812195,48.26387416049829,25.900338347965597,48.26382223451856,25.90003853953085,True,moving
138,230,7.663000000000011,5.306814450545788,14.385851172798302,0.36889123812015073,0.6925243965216992,1.2988437812403397,21.53082087438301,0.7045677369055541,48.26396317238894,25.90016830130241,48.26400201980767,25.900213840604927,False,stationary
139,80,3.2020000000000124,6.016238914700565,14.203785122349203,0.42356589197017663,1.8789003481263402,2.2666620477595245,17.39093389395888,0.5651570416986942,48.263602752126346,25.90087557552007,48.26365481261431,25.90089837647642,False,stationary
140,189,7.663000000000011,7.354984837182225,22.457364418265648,0.32750881627053546,0.9598048854472419,1.6769943983046625,3.56229247813438,0.6797014157923441,48.263654488985445,25.900174639631807,48.263715596091295,25.900134992350893,False,stationary
141,183,7.230000000000004,21.43278887470867,44.770310947467124,0.47872771980202716,2.9644244639984314,2.0475734773336907,35.1278357184926,0.6785820385471719,48.26387478523016,25.900350192043348,48.26397532385488,25.90009621590459,False,too_slow
142,212,7.496000000000009,4.229524517779807,19.43276453654593,0.21764914147061357,0.5642375290528018,1.4972739557385837,3.247671376229881,0.6657287991552983,48.26393544052481,25.900123977426407,48.26394745217819,25.900178224303907,False,stationary
143,224,7.529000000000011,4.858647157299128,14.535500500161042,0.3342607402645198,0.6453243667550964,1.334476915882859,15.99218565206312,0.8040388074836561,48.26397097980503,25.90013670409725,48.26400932760016,25.900172813930947,False,stationary
144,220,7.631999999999991,8.594563144075265,23.34176796616865,0.36820532003111967,1.1261220052509533,1.628431921710408,34.54600478718915,0.5051912054419517,48.26387590132453,25.90035168442036,48.26395029487174,25.90032201596648,False,stationary
145,197,7.39800000000001,20.458963653918488,38.3310532289967,0.5337438429278973,2.765472243027637,3.2310000157715595,35.244695604003084,0.6766831829463165,48.2638083220417,25.90016298664088,48.26398939882001,25.90024429659592,False,too_slow
146,204,7.030000000000001,7.372079627755559,24.001821985495116,0.3071466671242994,1.0486599754986567,0.89581436399035,35.541923667974004,0.7046404117170502,48.2639602849608,25.90018710203237,48.264024392861,25.90013090846207,False,stationary
147,193,7.331000000000003,19.568719011732927,30.256935353686195,0.6467515226835052,2.6693110096484682,3.7764522148961808,35.23091669827047,0.6289883503024443,48.26393997377947,25.900078004007007,48.26405547395176,25.90027638958408,False,too_slow
148,70,2.5700000000000074,30.31727146387624,32.458228844519766,0.9340396116220924,11.796603682442083,17.47653964271513,27.538142756638496,0.6867576003074646,48.26376988611779,25.900417689755244,48.26390652396366,25.900049032501613,True,moving
149,6,0.3680000000000092,8.872132165284642,8.946736036885978,0.9916613308704139,24.109054796968532,44.24831628317005,46.09060279459357,0.5683444887399673,48.26369266208735,25.900049393810388,48.263709425714254,25.900311107607408,False,too_short
150,23,1.1020000000000039,72.66883556001815,74.506861811107,0.9753307788516353,65.94268199638648,36.60144594788631,40.93075666115061,0.516843530146972,48.26358703825374,25.90088016736448,48.26398835529356,25.90006633462039,True,moving
151,16,0.7340000000000089,6.2197191010589785,9.49399712655447,0.6551212327274232,8.473731745311857,18.78996630880895,36.88548469135039,0.4686042219400406,48.26405724888629,25.90144895690897,48.263979494548735,25.901427918920977,False,stationary
152,11,0.36700000000000443,8.346856261869663,8.91249333553564,0.9365343622294017,22.7434775527781,32.715467298984194,35.78496647085618,0.5977814387191426,48.26369930566801,25.90015403054111,48.2636931040096,25.900286698835075,False,too_short
153,114,5.328000000000003,8.451036073655304,36.56511419086816,0.2311229230556015,1.5861554192295984,6.226950749525862,35.332746762501465,0.7039749700772134,48.263811332547874,25.900324783044983,48.26390975496438,25.90038714036536,False,stationary
154,59,2.036999999999992,24.754137486567878,26.566174141901193,0.9317915840777652,12.152252079807548,19.63209746165506,35.22538864025518,0.6364097514394986,48.26389886881676,25.900346464588008,48.2639998436324,25.900033470132907,True,moving
155,200,6.6299999999999955,12.185613936372972,21.947128247298757,0.5552258955735028,1.8379508199657588,2.41313058772724,38.32167806637395,0.7483037412166595,48.263794059926205,25.90042454190297,48.26386497411573,25.900276240121165,False,stationary
